t,ego_x,ego_y,ego_z,ego_speed,ego_vx,ego_vy,lead_x,lead_y,lead_z,dist_lead,behavior
5.299999999999989,-15.654420852661133,26.236913681030273,10.733633995056152,11.757054018963132,9.974576950073242,6.2238359451293945,-12.246438980102539,34.484230041503906,10.776214599609375,8.92370817504831,1
5.349999999999989,-15.124444007873535,26.49376678466797,10.742667198181152,11.905947400849957,9.4713716506958,7.2142014503479,-12.108304023742676,34.482810974121094,10.778257369995117,8.539433673546954,1
5.399999999999989,-14.61963176727295,26.804113388061523,10.751104354858398,12.250023801240856,9.289698600769043,7.9852728843688965,-11.96369457244873,34.48139953613281,10.780349731445312,8.123713743246867,1
5.449999999999989,-14.130298614501953,27.163766860961914,10.759130477905273,12.618262777020309,9.38730239868164,8.432028770446777,-11.816925048828125,34.479469299316406,10.782506942749023,7.672756963497821,1
5.4999999999999885,-13.646079063415527,27.56099510192871,10.76696491241455,12.937272363560206,9.559952735900879,8.716669082641602,-11.666570663452148,34.477516174316406,10.784722328186035,7.194214150990267,1
5.549999999999988,-13.163393020629883,27.98450469970703,10.77463150024414,13.210215704182932,9.829493522644043,8.825579643249512,-11.516000747680664,34.47568893432617,10.78698444366455,6.696967527824879,1
5.599999999999988,-12.67917537689209,28.425504684448242,10.782150268554688,13.428268253108174,10.245010375976562,8.680907249450684,-11.361462593078613,34.474300384521484,10.78928279876709,6.190662032597968,1
5.649999999999988,-12.185601234436035,28.871957778930664,10.789762496948242,13.565825420645341,10.778488159179688,8.23746395111084,-11.210392951965332,34.47285842895508,10.791592597961426,5.685166601397303,1
5.699999999999988,-11.673096656799316,29.308589935302734,10.797511100769043,13.607679250990673,11.330628395080566,7.535634994506836,-11.060822486877441,34.471458435058594,10.793864250183105,5.199047105472775,1
5.749999999999988,-11.13598346710205,29.720678329467773,10.805561065673828,13.558881003572171,11.81673812866211,6.648906230926514,-10.914430618286133,34.4700927734375,10.796100616455078,4.754579184891836,1
5.799999999999987,-10.573720932006836,30.0968017578125,10.813987731933594,13.43037769985997,12.187822341918945,5.641988277435303,-10.768925666809082,34.468746185302734,10.798297882080078,4.3763001457340795,1
5.849999999999987,-9.989323616027832,30.428861618041992,10.822766304016113,13.261691394018767,12.452716827392578,4.5609540939331055,-10.625972747802734,34.4674186706543,10.800463676452637,4.088430650530142,1
5.899999999999987,-9.387211799621582,30.711448669433594,10.831827163696289,13.070467577199622,12.613340377807617,3.426480293273926,-10.483267784118652,34.466087341308594,10.802603721618652,3.9113489076648618,1
5.949999999999987,-8.771581649780273,30.94072151184082,10.841096878051758,12.878474407656556,12.674617767333984,2.282360076904297,-10.342588424682617,34.46477508544922,10.804723739624023,3.8583695878507007,1
5.999999999999987,-8.14721393585205,31.114383697509766,10.850298881530762,12.666933362247915,12.616243362426758,1.1320796012878418,-10.201650619506836,34.46345901489258,10.806829452514648,3.9289967636343577,1
6.0499999999999865,-7.519204616546631,31.231388092041016,10.858890533447266,12.4208186042808,12.420783042907715,-0.029722070321440697,-10.06232738494873,34.46215057373047,10.80892562866211,4.111605480619141,1
